Card Name,Firecracker,Night Witch,Arrows,Goblin Cage,Bats,Goblin Barrel,Hog Rider,Mega Knight,Wizard,P.E.K.K.A,Balloon,Tesla,Lumberjack,Fireball,Zap,Archers,Barbarians,Baby Dragon,Zappies,Lightning,Electro Dragon,Miner,Lava Hound,Furnace,Mirror,Giant Skeleton,Golem,Mini P.E.K.K.A,Tornado,Barbarian Barrel,Knight,Skeletons,Ice Spirit,Earthquake,The Log,Royal Giant,Guards,Elite Barbarians,Valkyrie,Electro Wizard,Phoenix,Royal Ghost,Fisherman,Goblins,Electro Spirit,Executioner,Skeleton Dragons,Elixir Collector,Electro Giant,Bomber,Poison,Inferno Tower,Minions,Prince,Golden Knight,Skeleton Barrel,Inferno Dragon,Dark Prince,Goblin Giant,Mega Minion,Mother Witch,Rage,Sparky,Goblin Gang,Clone,Mighty Miner,Flying Machine,Bandit,Ice Wizard,Tombstone,Hunter,Skeleton King,Ram Rider,Giant Snowball,Skeleton Army,Royal Recruits,Rocket,Battle Ram,Bomb Tower,Wall Breakers,Cannon,Musketeer,Fire Spirit,Ice Golem,Dart Goblin,Royal Hogs,Monk,Magic Archer,X-Bow,Goblin Hut,Princess,Battle Healer,Elixir Golem,Bowler,Witch,Archer Queen,Mortar,Royal Delivery,Three Musketeers,Heal Spirit,Freeze,Graveyard,Giant,Spear Goblins,Minion Horde,Goblin Drill,Cannon Cart,Rascals,Barbarian Hut
Inferno Dragon,0.5016059957173448,0.5037641154328732,0.4982624387728796,0.48517359558933093,0.48922016510379096,0.5837501389352007,0.5159852072028479,0.496803091723494,0.6126955942736655,0.5716245345874975,0.47428462781633235,0.5821209800918836,0.46670501610676485,0.4946052517549181,0.49088229578285936,0.4908834254793554,0.4619647517479138,0.4893293364950114,0.463768115942029,0.4931062799844405,0.4801860169323105,0.4757862138928934,0.4738388558482016,0.5259067357512953,0.5518794875404759,0.5573626373626374,0.5259163272861903,0.5162523900573613,0.46404344407672193,0.4470916729730435,0.47748883033566275,0.48856312397320867,0.5471980821096794,0.5163453478625314,0.5494918744683709,0.5163864348817326,0.4905113018252146,0.5621956617972554,0.5551866879790155,0.5164143048186014,0.48223525353570196,0.5059622391520371,0.47233578631779777,0.4524605828953655,0.4816314723748915,0.5211303247574863,0.4629098134451926,0.5279605263157895,0.5097293472492482,0.5263261296660118,0.48930654569021387,0.6086652690426275,0.5192115768463074,0.5273265813109115,0.5376128385155466,0.4704642056293718,0.0,0.5080297397769516,0.5087956698240866,0.5167120574399604,0.4988066825775656,0.5305741795634421,0.5242792109256449,0.4811279826464208,0.6149684400360685,0.5643835616438356,0.4842861418736905,0.48763664757938574,0.49545688325047144,0.4762739664046151,0.516783762685402,0.49242282507015905,0.48794591953086824,0.46798029556650245,0.5447767275097783,0.4700205338809035,0.5519215044971382,0.5038407821229051,0.49161490683229814,0.5098039215686274,0.5214643713227283,0.5454280722189866,0.5507246376811594,0.512396694214876,0.554683998207082,0.5320689655172414,0.49394294646346226,0.5648879574399485,0.6314553990610329,0.5256701499318491,0.6097310613836995,0.517077125772778,0.5297926518734085,0.44767895062226165,0.5765875123283514,0.5222929936305732,0.5099898408398239,0.5688311688311688,0.5955555555555555,0.4714596949891068,0.4541532313002407,0.4550413223140496,0.49828473413379076,0.481751043562025,0.6054756054756055,0.5206677265500795,0.5122950819672131,0.5103938730853391,0.5172413793103449
Dark Prince,0.49749697214372224,0.4961181798576666,0.48966063124567133,0.471521268925739,0.4963893137917541,0.5242567667504807,0.5094039106713206,0.48957940518390025,0.59145935878675,0.5018349644128114,0.5435400300852415,0.5968888888888889,0.5028431527404833,0.48433282478582323,0.4724446283668292,0.4934448998949829,0.4612806287563569,0.5469038817005545,0.4638202247191011,0.47175196465574537,0.47431416163541995,0.5416626713970659,0.538083538083538,0.5173700832615561,0.5309396485867074,0.5315888731730316,0.48264398161728755,0.4657263481097678,0.4814332058857606,0.45861931541424966,0.49047757153905647,0.5105962359639412,0.5504565675485835,0.5106331561140648,0.5249947545111204,0.5000891424496345,0.514702725906847,0.5064350737679189,0.589873417721519,0.47369733751792653,0.47119783400242743,0.49842796375069354,0.4549620161582057,0.46346063177746344,0.4899747512253082,0.5177756425654576,0.48608484193461227,0.4597969543147208,0.47880980004094725,0.5144287396937574,0.5005195190737717,0.5398867730313948,0.4746789435425248,0.49600377824602193,0.533442088091354,0.47920223498370323,0.5080297397769516,0.0,0.43690882182613733,0.4618261826182618,0.4621939586645469,0.44683062002078283,0.43701383978179614,0.4788288813717485,0.5578059071729958,0.528809218950064,0.49168596085034727,0.4808909637600886,0.5352604828462516,0.5120207927225471,0.5027345393352965,0.562137049941928,0.5042855315338365,0.48298766436220686,0.5566270223936569,0.4520645806543792,0.5261765261765262,0.4788103382744204,0.5169286577992744,0.5041250542770299,0.5245706106870229,0.5147663551401869,0.5438842203548085,0.538269550748752,0.54235368156073,0.5179162902740139,0.511611030478955,0.5613932215316055,0.6072507552870091,0.5252459016393443,0.5471438051967941,0.5290404040404041,0.5384615384615384,0.5091659028414299,0.5806777946383409,0.4990728476821192,0.5063082830499177,0.5469981807155853,0.47245625405055086,0.4637305699481865,0.5390683696468821,0.4835116517660853,0.4816957210776545,0.4865655273259002,0.540877367896311,0.4956383822363204,0.4934044344653382,0.5128290201282902,0.5277777777777778
Goblin Giant,0.47937914329423764,0.46153846153846156,0.4423278268962308,0.49292337725719865,0.45925925925925926,0.5680327868852459,0.5389527458492975,0.48388364779874216,0.5207100591715976,0.5223097112860893,0.5755725190839694,0.5425904317386231,0.4973156258830178,0.4374431921468824,0.4407961671507057,0.4375258756313654,0.4096349933500813,0.5265104808877928,0.45290468133107725,0.4651034786437693,0.5073170731707317,0.4891067538126362,0.0,0.5136752136752136,0.510164569215876,0.48423423423423423,0.0,0.4346790633871244,0.4661679700782047,0.455638236977676,0.43694164303532973,0.46020232868868105,0.49469964664310956,0.4912028725314183,0.481363576071097,0.625615763546798,0.4855848434925865,0.44983191104215153,0.5442415730337079,0.4392245648790151,0.45405059237912265,0.4861111111111111,0.4674616695059625,0.4241555130656469,0.458128078817734,0.5011005135730008,0.4378446415727643,0.4186865547959395,0.5570032573289903,0.5259067357512953,0.48985700033255736,0.5572792362768496,0.43543715586110315,0.45315315315315313,0.526046986721144,0.5056082830025884,0.5087956698240866,0.43690882182613733,0.0,0.4408355987981113,0.44079068908184,0.4323465491415064,0.43442756818552997,0.4583567986984544,0.6101694915254238,0.5170068027210885,0.4800280308339173,0.47489823609226595,0.4699386503067485,0.49201277955271566,0.4884877027734171,0.4569099378881988,0.5499124343257443,0.47166610111978285,0.48573302722204004,0.4248422260470453,0.5506849315068493,0.5227765726681128,0.5144724556489262,0.49074074074074076,0.48180924287118976,0.48205128205128206,0.4632438739789965,0.5386904761904762,0.5343511450381679,0.62,0.48902644907146875,0.4990780577750461,0.0,0.5148042024832856,0.569620253164557,0.5169606512890095,0.5915119363395226,0.5017568517217147,0.5368314833501514,0.5,0.5242463958060288,0.4986449864498645,0.47540983606557374,0.4357590153314619,0.544766708701135,0.4984423676012461,0.0,0.47118514263833045,0.4904109589041096,0.5833333333333334,0.4611973392461197,0.5185185185185185,0.5294117647058824
Mega Minion,0.49664569140360915,0.48832403389129986,0.47478139904610495,0.47625822514671884,0.5220772704465629,0.5718175629680055,0.51181269202246,0.4843826019266323,0.5901639344262295,0.5293612145517044,0.4822410147991543,0.5644646924829158,0.49790368271954677,0.47822241200512416,0.4748281320135132,0.5200423803637648,0.4525469168900804,0.5117204776647502,0.5287569573283859,0.4881696558976456,0.5312615612282648,0.5058956347215253,0.47849229436157703,0.5318976026005688,0.5462147887323944,0.5399858457183297,0.49749544626593806,0.4626134447032367,0.497414464829638,0.46991276482107885,0.4659064134583667,0.47993433053630064,0.524948024948025,0.4997776789684304,0.5074536511539917,0.49395581492288454,0.5105888429752066,0.5206035983749274,0.5330691445750205,0.4690512228152633,0.47878128400435255,0.5074626865671642,0.4666328343060137,0.4668693009118541,0.4923033067274801,0.507942110836569,0.46916221033868094,0.486159169550173,0.48997020854021844,0.47811534500514935,0.49215491559086394,0.49967886962106617,0.5139034627492131,0.49908958485069194,0.5256124721603563,0.5092431112661319,0.5167120574399604,0.4618261826182618,0.4408355987981113,0.0,0.45013262599469495,0.4494990332220074,0.4444225773439345,0.5103416577294316,0.5650459921156373,0.5364238410596026,0.5009480470231323,0.5041045910611128,0.545995670995671,0.4813053460150869,0.4946507237256136,0.5421994884910486,0.5244956772334294,0.4700404858299595,0.5157162101481814,0.4616228070175439,0.5748031496062992,0.5298372513562387,0.47025673137132123,0.5233302836230558,0.5119760479041916,0.5094829825928813,0.529835390946502,0.5416133162612036,0.5869845360824743,0.5070093457943925,0.5,0.5623430962343097,0.6028368794326241,0.5536585365853659,0.573025856044724,0.5421810699588477,0.5508072174738842,0.46625265566269,0.5588349514563107,0.5103092783505154,0.47286405158516925,0.5027173913043478,0.5179856115107914,0.4571097372488408,0.47412457390765417,0.45956685873236636,0.48061728395061726,0.5092322643343051,0.5205254515599343,0.5643939393939394,0.5017647058823529,0.5828970331588132,0.5612903225806452
Mother Witch,0.5254884068190302,0.5350010086746015,0.4895203016749978,0.45874708839033956,0.5086653386454183,0.5567651632970451,0.5609998016266614,0.5058515699333967,0.6506734006734006,0.5191604763589199,0.5409532623785285,0.6079295154185022,0.5077511576404268,0.46216473027253485,0.4845051077345695,0.49198756278402295,0.4576127819548872,0.6111771700356718,0.46165451345235103,0.4891153311718388,0.5442015209125475,0.5115343915343915,0.5424164524421594,0.5169295478443744,0.5396077432501274,0.5001968116512497,0.556664290805417,0.4649125302232968,0.4924297043979812,0.45780935907624704,0.4532777391707204,0.5133164707632792,0.5401459854014599,0.5282358820589705,0.5004995628824779,0.4726763963568528,0.49675696299122474,0.511746821448314,0.5689795918367347,0.49730866274179986,0.4849726775956284,0.46938016912926306,0.4647299785786764,0.4577592929555498,0.4997900923593619,0.5823037066560383,0.4874074074074074,0.4735812133072407,0.5251447178002895,0.5925644916540213,0.49111720519852153,0.5575060532687651,0.4585422571034082,0.5282321899736148,0.518338488731772,0.4863137418368765,0.4988066825775656,0.4621939586645469,0.44079068908184,0.45013262599469495,0.0,0.4505805720758992,0.44615594950553705,0.4898963730569948,0.5470871660096365,0.5032679738562091,0.4717315912573595,0.48761272934591066,0.6116248348745046,0.4654234654234654,0.48363431151241537,0.4879866627439443,0.5050587467362925,0.5069306930693069,0.5549404462338534,0.45904112284383813,0.5214220601640839,0.46901779828609097,0.5245597775718258,0.4854292978681792,0.5425420168067226,0.543904958677686,0.5881057268722467,0.5276679841897233,0.5541228367831693,0.48372827804107427,0.5099285146942018,0.5206812652068127,0.6074074074074074,0.49829184968277207,0.6487252124645893,0.5513264129181085,0.596420581655481,0.48446443172526577,0.6143790849673203,0.5209452201933404,0.5117886178861789,0.5635673624288425,0.48986212489862124,0.4529680365296804,0.5328859060402684,0.556949806949807,0.5459940652818991,0.5478841870824054,0.6455696202531646,0.5087956698240866,0.47799779977997797,0.5423883318140383,0.6076294277929155
Rage,0.5239886431451978,0.4807567155135657,0.4758616702320088,0.4792321116928447,0.506781878270449,0.6218390804597701,0.5611845689100183,0.5316889632107024,0.6035682226211849,0.5549733043306309,0.5555804873670511,0.6140004388852315,0.552539242843952,0.46845489562624254,0.4681780402836478,0.46857977199977535,0.44761304950245623,0.5849029055336545,0.4735742012541057,0.509636563876652,0.49751799089440446,0.5250924458531432,0.5392953929539296,0.5783803863298663,0.5523463442140216,0.5686366479049406,0.5571383349161126,0.4547028464056846,0.5059952038369304,0.4868662989230365,0.4552466990965949,0.5196902839064191,0.5459109311740891,0.5501398322013584,0.5704851752021564,0.5084987966305656,0.5521347661922742,0.5219828341215624,0.584431971457164,0.47264363063086345,0.4722440018817626,0.435554067626381,0.46370370370370373,0.43553836578643196,0.49881340848412936,0.5552613240418118,0.44126422809150184,0.439877997194826,0.5809204510819872,0.5421008166713602,0.5135207140002664,0.585285132382892,0.4550006485925542,0.5223991867163673,0.5706928838951311,0.5378059440559441,0.5305741795634421,0.44683062002078283,0.4323465491415064,0.4494990332220074,0.4505805720758992,0.0,0.4400743413668674,0.4857153858000924,0.7097495527728086,0.529287598944591,0.4927405884620326,0.4706982960240561,0.5704887218045113,0.5462229265715794,0.4875985387425495,0.4728807835190814,0.5505195270512361,0.5301120448179272,0.5568303218914022,0.44442227100379167,0.5975201072386059,0.44421397379912664,0.5843729481286933,0.5184737985993721,0.5617395806368107,0.531648675171737,0.55765595463138,0.5406852248394004,0.5850902344408838,0.6044937736870601,0.49080660314051805,0.5637483666231099,0.6402877697841727,0.608058608058608,0.6300166231298979,0.5023348084846635,0.4981418825226025,0.5168980084490042,0.5738416097470925,0.526060606060606,0.565969718817592,0.5597643097643098,0.442843150972436,0.44957640414182615,0.5810463121783876,0.5707865168539326,0.49436107745363034,0.5355817875210792,0.5706492089470813,0.5522727272727272,0.567629179331307,0.565121412803532,0.5691202872531418
Sparky,0.5040585263891308,0.494949494949495,0.46754076315347115,0.508646998982706,0.47696500791278357,0.5560548722800378,0.5288235294117647,0.5208368770199013,0.553662150719729,0.5667544189544942,0.5829493087557603,0.5379362670713201,0.5080572152815499,0.45185569685958993,0.4499035084944161,0.4492515890916547,0.4241242272593465,0.5524728588661038,0.4741442097596504,0.4885424296327299,0.525909592061742,0.5008443093549476,0.0,0.5539568345323741,0.523326359832636,0.5449595290654893,0.5469653179190751,0.4425700490072126,0.4826643970614585,0.4616477272727273,0.44259571513588575,0.5,0.5363292734145317,0.4927671488567429,0.5371642723297939,0.5270655270655271,0.49818913480885313,0.4872004357298475,0.5701091519731318,0.45725357229353353,0.4610193826274228,0.4961139896373057,0.48215444516547695,0.46568839015968927,0.4962667994026879,0.518092661481231,0.4884080370942813,0.449912510936133,0.5257101238164603,0.5388086642599278,0.5174698795180723,0.5543097407147862,0.44249261517189364,0.5343733474352195,0.5258001306335728,0.5005578281889178,0.5242792109256449,0.43701383978179614,0.43442756818552997,0.4444225773439345,0.44615594950553705,0.4400743413668674,0.0,0.471072186836518,0.6062717770034843,0.5133876600698487,0.5090470446320868,0.5291106845809341,0.515372589890568,0.5270833333333333,0.4957675589110043,0.541157294213529,0.5523715415019763,0.47020872865275143,0.5026956573256709,0.46256038647342995,0.5729559748427673,0.5625,0.5130674002751031,0.5315145813734713,0.5486661860129777,0.48583517292126566,0.50480109739369,0.5174563591022444,0.5329438493995456,0.6524193548387097,0.5035818519501194,0.5744978981784213,0.603448275862069,0.6757940854326396,0.5898305084745763,0.5235811350919265,0.5238545111006141,0.5515151515151515,0.5778376664552949,0.5,0.5129032258064516,0.5486725663716814,0.538659793814433,0.43899275910515506,0.5378307864330972,0.48596112311015116,0.45705845115003163,0.49778652238071813,0.4995674740484429,0.5544554455445545,0.487758945386064,0.5216572504708098,0.545816733067729
Goblin Gang,0.4874877159613251,0.47816012620784853,0.48397100497254025,0.48003671408903165,0.48477860880785684,0.5199109029842238,0.5097304536129473,0.48040190665615035,0.5830730601996448,0.5402552386954467,0.5266408742279237,0.5558453266364017,0.5219483258634326,0.48523442201433337,0.4876517267805493,0.493625170998632,0.45222182080924855,0.5657044377423525,0.48067776456599287,0.5056309033664326,0.5425048669695003,0.4867353855503354,0.5255150554675119,0.5406343506882106,0.5492665816326531,0.515352038115405,0.5212041884816754,0.4922206283399278,0.5084219655817775,0.4769139112302651,0.5138657792567942,0.5247696621711844,0.5430630026809652,0.49610007358351726,0.5147505311367429,0.5140754230214736,0.543519394512772,0.5485077310320029,0.5579897201599087,0.5115191861769766,0.4920394238059136,0.4814157196969697,0.4574560640334087,0.43259292837715324,0.5044474393530998,0.536419800167798,0.48861778392655014,0.4569490480228166,0.5274125874125875,0.5377851711026616,0.49687661453196186,0.533341337083662,0.5045008733037754,0.4837196075643395,0.5645962732919255,0.4535885167464115,0.4811279826464208,0.4788288813717485,0.4583567986984544,0.5103416577294316,0.4898963730569948,0.4857153858000924,0.471072186836518,0.0,0.5621272365805169,0.46847230100207976,0.4858515057113188,0.47881947677125036,0.5523586483773837,0.5343453510436432,0.4978813559322034,0.48145395581379635,0.5218226736206423,0.48882427766672726,0.5321012168423196,0.43966037584000645,0.535589304522135,0.4906920562739804,0.49777337951509154,0.44885404492923,0.5187999069695325,0.4999115409565371,0.5591994212683867,0.49329881206213827,0.48756218905472637,0.48123496391339216,0.5195499296765119,0.571986188260021,0.6184668989547039,0.5379294443163477,0.5328473087972248,0.5354330708661418,0.5020858895705521,0.4788909892879647,0.5609295664627002,0.5019794140934284,0.4572398605248669,0.4927332395686826,0.47645429362880887,0.5448195576251456,0.5187252166250551,0.48865504768168366,0.491041719989762,0.4742861499752202,0.533780657103193,0.4899536321483771,0.46941005098324834,0.4578523774224293,0.5665236051502146
Clone,0.5540969162995595,0.5321550255536627,0.5444174018862185,0.5532544378698225,0.5314210419622948,0.6788844621513944,0.7069701280227596,0.5839502517026947,0.6777214202106906,0.7149643705463183,0.6565882792086599,0.6528835690968444,0.5523186682520809,0.5880262438490979,0.6107142857142858,0.5366161616161617,0.5220535068691251,0.5516837481698389,0.5477497255762898,0.5511921458625526,0.5577933450087565,0.544496487119438,0.532441200324412,0.5597069597069597,0.6383859286083807,0.541487620216902,0.5436200570729719,0.5887009715725081,0.5357494583415403,0.524247491638796,0.592741935483871,0.5751219512195122,0.7044476327116213,0.721030042918455,0.5869889585198448,0.7935779816513762,0.5428051001821493,0.6392156862745098,0.6191848497324002,0.5392506690454951,0.5229007633587787,0.5219594594594594,0.5497311827956989,0.5295315682281059,0.6362790697674419,0.6090308370044053,0.5697852760736196,0.6242774566473989,0.645367412140575,0.621875,0.5594713656387665,0.6326860841423948,0.5928411633109619,0.62002567394095,0.6240601503759399,0.5213994754756989,0.6149684400360685,0.5578059071729958,0.6101694915254238,0.5650459921156373,0.5470871660096365,0.7097495527728086,0.6062717770034843,0.5621272365805169,0.0,0.6627906976744186,0.5051826677994903,0.5753158406219631,0.605072463768116,0.5629207664422579,0.5276008492569002,0.6033519553072626,0.6079207920792079,0.6420581655480985,0.5653615610253794,0.5256270447110142,0.6264591439688716,0.6504065040650406,0.5461741424802111,0.6410596026490066,0.5555555555555556,0.6161335187760779,0.7321428571428571,0.5887445887445888,0.5682778038479587,0.8214971209213052,0.75809199318569,0.631578947368421,0.0,0.7463863337713534,0.7281632653061224,0.6466019417475728,0.7982120051085568,0.572347266881029,0.6348547717842323,0.5800865800865801,0.6906474820143885,0.5117647058823529,0.7086614173228346,0.6773162939297125,0.6910828025477707,0.0,0.7024390243902439,0.6178861788617886,0.692794547224927,0.6147540983606558,0.5027558111670262,0.6105263157894737,0.0
Mighty Miner,0.48177248948610113,0.5590909090909091,0.4773458924526052,0.48417132216014896,0.5252901248084082,0.5503902862098873,0.4804258529633666,0.5217152281473337,0.6137689614935823,0.5758293838862559,0.5161507402422612,0.51953125,0.5138888888888888,0.4908272181454303,0.5288699964576692,0.5044869293796332,0.48324022346368717,0.5814917127071824,0.47297297297297297,0.5401594114040466,0.5532319391634981,0.5399401964972234,0.5610561056105611,0.5674157303370787,0.5710955710955711,0.546644844517185,0.6022727272727273,0.5415604283528812,0.5149308084486526,0.45714285714285713,0.5429925524712255,0.5054360956752839,0.48318563634789136,0.4734328358208955,0.49246264091584374,0.5585215605749486,0.5683111954459203,0.532347504621072,0.6074700493305144,0.5331914893617021,0.4897959183673469,0.5294840294840295,0.4989517819706499,0.46959095801937567,0.5137555982085733,0.5621156211562116,0.5178947368421053,0.5257142857142857,0.5650510204081632,0.5491329479768786,0.5158730158730159,0.4869942196531792,0.5174035747883349,0.5412698412698412,0.0,0.46330101294621095,0.5643835616438356,0.528809218950064,0.5170068027210885,0.5364238410596026,0.5032679738562091,0.529287598944591,0.5133876600698487,0.46847230100207976,0.6627906976744186,0.0,0.49868593955321944,0.5359778597785978,0.6243093922651933,0.5094912680334093,0.5073170731707317,0.0,0.5180360721442886,0.5058309037900874,0.5226652102676134,0.4617153245642177,0.5567214974475326,0.5941043083900227,0.4792428148205148,0.4738667900092507,0.5347364119329792,0.5022334433870654,0.5366636113657195,0.599250936329588,0.4861450349532553,0.4834590829947766,0.0,0.5450236966824644,0.5267686424474187,0.5191570881226054,0.5432061978545888,0.5657894736842105,0.5622775800711743,0.5210280373831776,0.5732177263969171,0.0,0.49732988802756245,0.49761417859577367,0.5196078431372549,0.5306122448979592,0.4781987133666905,0.45874587458745875,0.5757575757575758,0.530257639304973,0.6327160493827161,0.5041854475209272,0.5308151093439364,0.49494097807757165,0.0
Flying Machine,0.505729285551244,0.4906776622445321,0.4703438439835054,0.44753712831416514,0.5141391738286665,0.5381548974943052,0.5241948278597494,0.4935322784429336,0.5783560023654643,0.5034203980099502,0.5031969309462916,0.5503416856492027,0.5075173477255205,0.4606319510937615,0.491216795201371,0.4916568742655699,0.4577456151110021,0.5311778290993071,0.45446283674131777,0.5034469908701323,0.5356964553170245,0.4809733090363383,0.4725032996040475,0.5142819006940736,0.5194231216561991,0.5112619561863623,0.5083102493074793,0.49834030884687547,0.5105946684894054,0.45739639324448966,0.5245748166640661,0.48587955086764206,0.47257105089226703,0.5195607412491421,0.4887334887334887,0.5413249211356467,0.518688293370945,0.5059313882654697,0.5341699801192843,0.5076301615798923,0.46514790887453245,0.4919275929549902,0.4811844540407156,0.44736057262153295,0.4663844621513944,0.5606670500287522,0.4626772957863133,0.48615652932199693,0.525197328476017,0.607565011820331,0.4926281746409208,0.5203619909502263,0.52571737953438,0.5195143104943626,0.5,0.48769154720711816,0.4842861418736905,0.49168596085034727,0.4800280308339173,0.5009480470231323,0.4717315912573595,0.4927405884620326,0.5090470446320868,0.4858515057113188,0.5051826677994903,0.49868593955321944,0.0,0.4916111238795679,0.5061538461538462,0.47260932244113407,0.4930675909878683,0.49146014735432014,0.5285299806576402,0.5100105374077977,0.5293264248704663,0.4532572773778804,0.5475285171102662,0.49351273426237385,0.497029702970297,0.47116616830414354,0.4921985815602837,0.5308411214953271,0.5421455938697318,0.5936254980079682,0.5430389221556886,0.45217085318319616,0.5265700483091788,0.5514918190567853,0.0,0.5006642311524411,0.608615948670944,0.5504761904761905,0.5038770618920062,0.5075060532687651,0.566394779771615,0.5285961871750433,0.5316939890710383,0.5046480743691899,0.5437956204379562,0.5035389282103134,0.5415162454873647,0.5815602836879432,0.49052396878483834,0.5440464666021297,0.5885947046843177,0.541095890410959,0.48368094252507565,0.5231243576567317,0.5123076923076924
Bandit,0.47377874440996065,0.5103492884864166,0.470125786163522,0.4774373259052925,0.4828126439959451,0.5302654867256638,0.5070679434564523,0.4665778309583379,0.586008719778042,0.4750981462246712,0.5460905349794238,0.5757827078581795,0.511220079787234,0.4822467206930958,0.466543438077634,0.43601246105919,0.40638903070527316,0.5597115062059711,0.5083738519719071,0.4654154977266131,0.5211706102117061,0.4738230357285589,0.6585365853658537,0.5140160976963641,0.5358963759129117,0.5492769148366363,0.53125,0.5103542700667465,0.48538714068380173,0.441452190216465,0.47336729967577584,0.5015260821309656,0.5285297792586422,0.487120338331411,0.5095938647011429,0.5434687636522499,0.5034448818897638,0.480824384712866,0.5711958533876342,0.4800873848324898,0.4802846131040617,0.44092458271432317,0.48267498267498266,0.4442224442224442,0.4597970335675254,0.5186904164576016,0.4727161250766401,0.42391498481871764,0.5456006428284451,0.5720782173715325,0.45940582150589365,0.5285830951408739,0.49171097904285266,0.4651317813557584,0.492573402417962,0.4673060156931125,0.48763664757938574,0.4808909637600886,0.47489823609226595,0.5041045910611128,0.48761272934591066,0.4706982960240561,0.5291106845809341,0.47881947677125036,0.5753158406219631,0.5359778597785978,0.4916111238795679,0.0,0.5360217489805166,0.5156723963599595,0.4742268041237113,0.6025200458190149,0.47595830531271016,0.46726428685769167,0.5508749703064376,0.4421951219512195,0.509493670886076,0.43991436140718376,0.5261845386533666,0.4451697681319147,0.5349835817125537,0.496054114994363,0.5407882676443629,0.46548323471400394,0.5381436390036859,0.4810539523212045,0.49155405405405406,0.4890276538804639,0.5975609756097561,0.5203081232492998,0.5477130844693592,0.5711892797319933,0.6148648648648649,0.5091324200913242,0.5644284982060482,0.45174050632911394,0.5243673851921274,0.5045454545454545,0.42402858418937023,0.39817711875935247,0.5540123456790124,0.5213815789473685,0.5176678445229682,0.5066162570888468,0.5840025698682942,0.4634146341463415,0.4790874524714829,0.485245060302797,0.0
Ice Wizard,0.5550524000517532,0.5235849056603774,0.520060275004709,0.5,0.565515610217597,0.6110271903323263,0.5388894407469952,0.5489706799750468,0.5870588235294117,0.5626623376623376,0.5185779203421546,0.6055567709472763,0.5375505488157135,0.5465876089060987,0.5296260786193672,0.5227980741999434,0.479176716513909,0.5036988017300466,0.5542452830188679,0.5063973063973064,0.5229885057471264,0.5782778864970646,0.5442622950819672,0.5769230769230769,0.5899613899613899,0.5392008093070308,0.554726368159204,0.5356921166977033,0.5012983158988056,0.4995093004678763,0.49945739986012977,0.5724666142969363,0.614421632448673,0.5324427480916031,0.5686381748574107,0.510180472003702,0.5718432510885341,0.5800207397165572,0.5730426843186487,0.5673860911270984,0.5020109689213894,0.5726495726495726,0.5714285714285714,0.5270718232044199,0.5779294653014789,0.5478966041561074,0.541095890410959,0.5244667503136763,0.5403543307086615,0.5406427221172023,0.49968597191691716,0.541923259118901,0.5131025558071821,0.5520534861509073,0.5714285714285714,0.5491452991452992,0.49545688325047144,0.5352604828462516,0.4699386503067485,0.545995670995671,0.6116248348745046,0.5704887218045113,0.515372589890568,0.5523586483773837,0.605072463768116,0.6243093922651933,0.5061538461538462,0.5360217489805166,0.0,0.49770463838647366,0.5989974937343359,0.5434739156506097,0.5528409090909091,0.5746421267893661,0.5636563876651982,0.5182972367438387,0.5913798864016038,0.5116666666666667,0.508937960042061,0.596958174904943,0.5731225296442688,0.535554131966688,0.5321100917431193,0.5815602836879432,0.5916187345932621,0.5420689655172414,0.5518630412890232,0.6240126382306477,0.6217008797653959,0.57847533632287,0.5893916913946587,0.5094736842105263,0.6127946127946128,0.4853474320241692,0.6307961504811899,0.5447368421052632,0.5321637426900585,0.5559701492537313,0.45180722891566266,0.49074074074074076,0.5009442060085837,0.49546423001735235,0.5015079707022835,0.5941872981700753,0.5296034763715373,0.5368852459016393,0.5260196905766527,0.5838709677419355,0.616580310880829
